Fx(MMG maneuvering ship MMG maneuvering),Fx(MMG maneuvering ship NED),Fx(MMG maneuvering ship ship),Fx(blocked states ship ship),Fx(fictitious forces ship NED),Fx(fictitious forces ship ship),Fx(propellerAndRudder(propeller) ship NED),Fx(propellerAndRudder(propeller) ship propellerAndRudder),Fx(propellerAndRudder(propeller) ship ship),Fx(propellerAndRudder(rudder) ship NED),Fx(propellerAndRudder(rudder) ship ship),Fx(propellerAndRudder ship NED),Fx(propellerAndRudder ship propellerAndRudder),Fx(propellerAndRudder ship ship),Fx(sum of forces ship NED),Fx(sum of forces ship ship),Fy(MMG maneuvering ship MMG maneuvering),Fy(MMG maneuvering ship NED),Fy(MMG maneuvering ship ship),Fy(blocked states ship ship),Fy(fictitious forces ship NED),Fy(fictitious forces ship ship),Fy(propellerAndRudder(propeller) ship NED),Fy(propellerAndRudder(propeller) ship propellerAndRudder),Fy(propellerAndRudder(propeller) ship ship),Fy(propellerAndRudder(rudder) ship NED),Fy(propellerAndRudder(rudder) ship ship),Fy(propellerAndRudder ship NED),Fy(propellerAndRudder ship propellerAndRudder),Fy(propellerAndRudder ship ship),Fy(sum of forces ship NED),Fy(sum of forces ship ship),Fz(MMG maneuvering ship MMG maneuvering),Fz(MMG maneuvering ship NED),Fz(MMG maneuvering ship ship),Fz(blocked states ship ship),Fz(fictitious forces ship NED),Fz(fictitious forces ship ship),Fz(propellerAndRudder(propeller) ship NED),Fz(propellerAndRudder(propeller) ship propellerAndRudder),Fz(propellerAndRudder(propeller) ship ship),Fz(propellerAndRudder(rudder) ship NED),Fz(propellerAndRudder(rudder) ship ship),Fz(propellerAndRudder ship NED),Fz(propellerAndRudder ship propellerAndRudder),Fz(propellerAndRudder ship ship),Fz(sum of forces ship NED),Fz(sum of forces ship ship),Mx(MMG maneuvering ship MMG maneuvering),Mx(MMG maneuvering ship NED),Mx(MMG maneuvering ship ship),Mx(blocked states ship ship),Mx(fictitious forces ship NED),Mx(fictitious forces ship ship),Mx(propellerAndRudder(propeller) ship NED),Mx(propellerAndRudder(propeller) ship propellerAndRudder),Mx(propellerAndRudder(propeller) ship ship),Mx(propellerAndRudder(rudder) ship NED),Mx(propellerAndRudder(rudder) ship ship),Mx(propellerAndRudder ship NED),Mx(propellerAndRudder ship propellerAndRudder),Mx(propellerAndRudder ship ship),Mx(sum of forces ship NED),Mx(sum of forces ship ship),My(MMG maneuvering ship MMG maneuvering),My(MMG maneuvering ship NED),My(MMG maneuvering ship ship),My(blocked states ship ship),My(fictitious forces ship NED),My(fictitious forces ship ship),My(propellerAndRudder(propeller) ship NED),My(propellerAndRudder(propeller) ship propellerAndRudder),My(propellerAndRudder(propeller) ship ship),My(propellerAndRudder(rudder) ship NED),My(propellerAndRudder(rudder) ship ship),My(propellerAndRudder ship NED),My(propellerAndRudder ship propellerAndRudder),My(propellerAndRudder ship ship),My(sum of forces ship NED),My(sum of forces ship ship),Mz(MMG maneuvering ship MMG maneuvering),Mz(MMG maneuvering ship NED),Mz(MMG maneuvering ship ship),Mz(blocked states ship ship),Mz(fictitious forces ship NED),Mz(fictitious forces ship ship),Mz(propellerAndRudder(propeller) ship NED),Mz(propellerAndRudder(propeller) ship propellerAndRudder),Mz(propellerAndRudder(propeller) ship ship),Mz(propellerAndRudder(rudder) ship NED),Mz(propellerAndRudder(rudder) ship ship),Mz(propellerAndRudder ship NED),Mz(propellerAndRudder ship propellerAndRudder),Mz(propellerAndRudder ship ship),Mz(sum of forces ship NED),Mz(sum of forces ship ship),p(ship),p_filtered(ship),phi(ship),phi_filtered(ship),propellerAndRudder(P/D),propellerAndRudder(beta),propellerAndRudder(rpm),psi(ship),psi_filtered(ship),q(ship),q_filtered(ship),qi(ship),qj(ship),qk(ship),qr(ship),r(ship),r_filtered(ship),t,theta(ship),theta_filtered(ship),u(ship),u_filtered(ship),v(ship),v_filtered(ship),w(ship),w_filtered(ship),x(ship),x_filtered(ship),y(ship),y_filtered(ship),z(ship),z_filtered(ship)
-7.512728e+00,-3.090041e+01,-7.512728e+00,-8.881784e-16,2.162902e+01,-5.640664e+00,1.325854e+00,9.506873e+00,9.506873e+00,6.040203e+00,-2.669828e+00,7.366057e+00,6.837046e+00,6.837046e+00,-1.905337e+00,-6.316346e+00,3.037967e+01,-3.234887e+00,3.037967e+01,0.000000e+00,-8.742543e+00,-2.268211e+01,9.413966e+00,0.000000e+00,0.000000e+00,-3.546873e+00,-6.525749e+00,5.867093e+00,-6.525749e+00,-6.525749e+00,-6.110337e+00,1.171817e+00,0.000000e+00,-3.750429e+00,0.000000e+00,2.920407e+00,1.768832e+00,-1.039267e+00,-6.596719e-17,0.000000e+00,0.000000e+00,8.056163e-01,0.000000e+00,8.056163e-01,0.000000e+00,0.000000e+00,-1.175981e+00,-1.039267e+00,2.332884e-01,1.766283e+00,2.332884e-01,2.775558e-17,-9.549831e-01,-9.299664e-01,-1.335899e+00,-0.000000e+00,0.000000e+00,-1.187601e+00,5.546887e-01,-2.523500e+00,-1.109377e-01,5.546887e-01,-1.712200e+00,-1.419893e-01,0.000000e+00,-1.271030e+00,0.000000e+00,-7.597213e-01,1.344989e-01,1.135295e+00,1.881468e-01,0.000000e+00,9.697011e-01,9.976197e-01,0.000000e+00,1.185767e+00,2.723224e-01,9.697011e-01,4.923531e-02,2.104996e+00,-1.467688e+01,-1.298908e+01,-1.467688e+01,0.000000e+00,3.232414e-08,1.275845e+00,-1.678308e-01,0.000000e+00,0.000000e+00,1.145813e+01,1.186565e+01,1.129030e+01,8.632382e-01,1.186565e+01,-1.698777e+00,-1.535388e+00,4.815059e-02,4.815059e-02,-1.237677e-01,-1.237677e-01,0.000000e+00,-6.108652e-01,9.424778e+01,1.430878e+00,1.430878e+00,-1.895584e-02,-1.895584e-02,-4.668045e-02,-4.056672e-02,6.546931e-01,7.533607e-01,1.523738e-01,1.523738e-01,1.100000e+01,6.938894e-18,6.938894e-18,8.099525e-01,8.099525e-01,-2.002690e-01,-2.002690e-01,-2.515982e-02,-2.515982e-02,1.034159e+01,1.034159e+01,4.034959e+00,4.034959e+00,0.000000e+00,0.000000e+00
-7.453102e+00,-3.070338e+01,-7.453102e+00,0.000000e+00,2.157020e+01,-5.603646e+00,1.184760e+00,9.533231e+00,9.533231e+00,6.118868e+00,-2.679169e+00,7.303628e+00,6.854062e+00,6.854062e+00,-1.829551e+00,-6.202687e+00,3.022369e+01,-3.665800e+00,3.022369e+01,0.000000e+00,-8.349049e+00,-2.248298e+01,9.459325e+00,0.000000e+00,0.000000e+00,-3.466476e+00,-6.548581e+00,5.992848e+00,-6.548581e+00,-6.548581e+00,-6.022001e+00,1.192125e+00,0.000000e+00,-3.589457e+00,0.000000e+00,2.784238e+00,1.694340e+00,-9.827630e-01,-1.323002e-16,0.000000e+00,0.000000e+00,7.777295e-01,0.000000e+00,7.777295e-01,0.000000e+00,0.000000e+00,-1.117388e+00,-9.827630e-01,1.670330e-01,1.719577e+00,1.670330e-01,0.000000e+00,-9.142704e-01,-9.218021e-01,-1.343110e+00,-0.000000e+00,0.000000e+00,-1.153045e+00,5.566294e-01,-2.496155e+00,-1.113259e-01,5.566294e-01,-1.690849e+00,-1.981397e-01,0.000000e+00,-1.295888e+00,0.000000e+00,-7.732787e-01,1.145104e-01,1.094521e+00,1.682217e-01,0.000000e+00,9.723895e-01,9.759844e-01,0.000000e+00,1.144206e+00,2.732752e-01,9.723895e-01,-3.717153e-02,2.066910e+00,-1.470948e+01,-1.303859e+01,-1.470948e+01,-2.220446e-16,3.115410e-08,1.256062e+00,-1.619040e-01,0.000000e+00,0.000000e+00,1.150433e+01,1.190717e+01,1.134242e+01,8.662585e-01,1.190717e+01,-1.696164e+00,-1.546253e+00,4.621524e-02,4.621524e-02,-1.190440e-01,-1.190440e-01,0.000000e+00,-6.108652e-01,9.424778e+01,1.446197e+00,1.446197e+00,-1.815251e-02,-1.815251e-02,-4.460082e-02,-3.936312e-02,6.605392e-01,7.484312e-01,1.517647e-01,1.517647e-01,1.110000e+01,-6.938894e-18,-6.938894e-18,8.066232e-01,8.066232e-01,-1.999868e-01,-1.999868e-01,-2.414703e-02,-2.414703e-02,1.037224e+01,1.037224e+01,4.112422e+00,4.112422e+00,0.000000e+00,0.000000e+00
-7.394330e+00,-3.049790e+01,-7.394330e+00,0.000000e+00,2.150705e+01,-5.567825e+00,1.043238e+00,9.559458e+00,9.559458e+00,6.196521e+00,-2.688754e+00,7.239759e+00,6.870704e+00,6.870704e+00,-1.751088e+00,-6.091451e+00,3.006637e+01,-4.090479e+00,3.006637e+01,0.000000e+00,-7.962480e+00,-2.228437e+01,9.502363e+00,0.000000e+00,0.000000e+00,-3.385209e+00,-6.572011e+00,6.117154e+00,-6.572011e+00,-6.572011e+00,-5.935805e+00,1.209995e+00,0.000000e+00,-3.436437e+00,0.000000e+00,2.654824e+00,1.597657e+00,-9.555975e-01,-6.633207e-17,0.000000e+00,0.000000e+00,7.511483e-01,0.000000e+00,7.511483e-01,0.000000e+00,0.000000e+00,-1.087632e+00,-9.555975e-01,1.046400e-01,1.675470e+00,1.046400e-01,0.000000e+00,-8.613019e-01,-9.136591e-01,-1.349933e+00,-0.000000e+00,0.000000e+00,-1.120331e+00,5.586209e-01,-2.470264e+00,-1.117242e-01,5.586209e-01,-1.656096e+00,-2.503981e-01,0.000000e+00,-1.318805e+00,0.000000e+00,-7.882468e-01,9.455996e-02,1.040344e+00,1.482054e-01,0.000000e+00,9.750648e-01,9.560469e-01,0.000000e+00,1.104252e+00,2.742530e-01,9.750648e-01,-1.199924e-01,2.015409e+00,-1.472911e+01,-1.307460e+01,-1.472911e+01,-2.220446e-16,2.962753e-08,1.235537e+00,-1.562416e-01,0.000000e+00,0.000000e+00,1.155108e+01,1.194977e+01,1.139484e+01,8.693579e-01,1.194977e+01,-1.679756e+00,-1.543801e+00,4.365868e-02,4.365868e-02,-1.145454e-01,-1.145454e-01,0.000000e+00,-6.108652e-01,9.424778e+01,1.461447e+00,1.461447e+00,-1.739001e-02,-1.739001e-02,-4.262718e-02,-3.820339e-02,6.663143e-01,7.434707e-01,1.511531e-01,1.511531e-01,1.120000e+01,6.938894e-18,6.938894e-18,8.033537e-01,8.033537e-01,-1.997265e-01,-1.997265e-01,-2.318432e-02,-2.318432e-02,1.040162e+01,1.040162e+01,4.190021e+00,4.190021e+00,0.000000e+00,0.000000e+00
-7.336629e+00,-3.028486e+01,-7.336629e+00,0.000000e+00,2.144059e+01,-5.533382e+00,9.013211e-01,9.585511e+00,9.585511e+00,6.272963e+00,-2.698509e+00,7.174284e+00,6.887002e+00,6.887002e+00,-1.669984e+00,-5.983009e+00,2.990856e+01,-4.508935e+00,2.990856e+01,2.220446e-16,-7.583028e+00,-2.208754e+01,9.543041e+00,0.000000e+00,0.000000e+00,-3.302987e+00,-6.595853e+00,6.240055e+00,-6.595853e+00,-6.595853e+00,-5.851909e+00,1.225172e+00,0.000000e+00,-3.293162e+00,0.000000e+00,2.533627e+00,1.480671e+00,-9.571556e-01,-6.651284e-17,0.000000e+00,0.000000e+00,7.262540e-01,0.000000e+00,7.262540e-01,0.000000e+00,0.000000e+00,-1.086237e+00,-9.571556e-01,4.700014e-02,1.634948e+00,4.700014e-02,0.000000e+00,-7.972234e-01,-9.055889e-01,-1.356357e+00,-0.000000e+00,0.000000e+00,-1.090184e+00,5.606475e-01,-2.446541e+00,-1.121295e-01,5.606475e-01,-1.608817e+00,-2.979413e-01,0.000000e+00,-1.338916e+00,0.000000e+00,-8.043121e-01,7.529615e-02,9.739561e-01,1.281052e-01,0.000000e+00,9.777221e-01,9.377417e-01,0.000000e+00,1.065847e+00,2.752479e-01,9.777221e-01,-1.977733e-01,1.951678e+00,-1.473630e+01,-1.309752e+01,-1.473630e+01,0.000000e+00,2.773983e-08,1.214635e+00,-1.509277e-01,0.000000e+00,0.000000e+00,1.159804e+01,1.199312e+01,1.144711e+01,8.725117e-01,1.199312e+01,-1.650409e+00,-1.528547e+00,4.053044e-02,4.053044e-02,-1.103314e-01,-1.103314e-01,0.000000e+00,-6.108652e-01,9.424778e+01,1.476628e+00,1.476628e+00,-1.667749e-02,-1.667749e-02,-4.078010e-02,-3.710998e-02,6.720179e-01,7.384793e-01,1.505443e-01,1.505443e-01,1.130000e+01,-0.000000e+00,-0.000000e+00,8.001426e-01,8.001426e-01,-1.994865e-01,-1.994865e-01,-2.228351e-02,-2.228351e-02,1.042975e+01,1.042975e+01,4.267739e+00,4.267739e+00,0.000000e+00,0.000000e+00
-7.280200e+00,-3.006518e+01,-7.280200e+00,-8.881784e-16,2.137178e+01,-5.500462e+00,7.590399e-01,9.611340e+00,9.611340e+00,6.347998e+00,-2.708355e+00,7.107038e+00,6.902985e+00,6.902985e+00,-1.586364e+00,-5.877678e+00,2.975106e+01,-4.921222e+00,2.975106e+01,0.000000e+00,-7.210785e+00,-2.189363e+01,9.581321e+00,0.000000e+00,0.000000e+00,-3.219734e+00,-6.619921e+00,6.361587e+00,-6.619921e+00,-6.619921e+00,-5.770420e+00,1.237509e+00,0.000000e+00,-3.161211e+00,0.000000e+00,2.421924e+00,1.345559e+00,-9.863418e-01,-6.669207e-17,0.000000e+00,0.000000e+00,7.034026e-01,0.000000e+00,7.034026e-01,0.000000e+00,0.000000e+00,-1.112250e+00,-9.863418e-01,-5.084564e-03,1.598865e+00,-5.084564e-03,0.000000e+00,-7.233448e-01,-8.976386e-01,-1.362372e+00,-0.000000e+00,0.000000e+00,-1.063287e+00,5.626933e-01,-2.425659e+00,-1.125387e-01,5.626933e-01,-1.550139e+00,-3.400299e-01,0.000000e+00,-1.355379e+00,0.000000e+00,-8.211758e-01,5.730395e-02,8.967188e-01,1.079282e-01,0.000000e+00,9.803567e-01,9.209577e-01,0.000000e+00,1.028886e+00,2.762523e-01,9.803567e-01,-2.691888e-01,1.877076e+00,-1.473179e+01,-1.310796e+01,-1.473179e+01,-2.220446e-16,2.549203e-08,1.193675e+00,-1.460398e-01,0.000000e+00,0.000000e+00,1.164483e+01,1.203688e+01,1.149879e+01,8.756955e-01,1.203688e+01,-1.609169e+00,-1.501235e+00,3.688899e-02,3.688899e-02,-1.064564e-01,-1.064564e-01,0.000000e+00,-6.108652e-01,9.424778e+01,1.491741e+00,1.491741e+00,-1.602302e-02,-1.602302e-02,-3.907753e-02,-3.610421e-02,6.776502e-01,7.334573e-01,1.499434e-01,1.499434e-01,1.140000e+01,-0.000000e+00,-0.000000e+00,7.969884e-01,7.969884e-01,-1.992654e-01,-1.992654e-01,-2.145526e-02,-2.145526e-02,1.045664e+01,1.045664e+01,4.345560e+00,4.345560e+00,0.000000e+00,0.000000e+00
-7.225219e+00,-2.983976e+01,-7.225219e+00,0.000000e+00,2.130148e+01,-5.469177e+00,6.164224e-01,9.636900e+00,9.636900e+00,6.421436e+00,-2.718220e+00,7.037859e+00,6.918680e+00,6.918680e+00,-1.500420e+00,-5.775715e+00,2.959463e+01,-5.327435e+00,2.959463e+01,-2.220446e-16,-6.845741e+00,-2.170364e+01,9.617165e+00,0.000000e+00,0.000000e+00,-3.135386e+00,-6.644031e+00,6.481779e+00,-6.644031e+00,-6.644031e+00,-5.691396e+00,1.246966e+00,0.000000e+00,-3.041933e+00,0.000000e+00,2.320786e+00,1.194754e+00,-1.041607e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.829176e-01,0.000000e+00,6.829176e-01,0.000000e+00,0.000000e+00,-1.164261e+00,-1.041607e+00,-5.091279e-02,1.567926e+00,-5.091279e-02,1.110223e-16,-6.411120e-01,-8.898491e-01,-1.367970e+00,-0.000000e+00,0.000000e+00,-1.040259e+00,5.647427e-01,-2.408229e+00,-1.129485e-01,5.647427e-01,-1.481415e+00,-3.760192e-01,0.000000e+00,-1.367385e+00,0.000000e+00,-8.385622e-01,4.109276e-02,8.101392e-01,8.768152e-02,0.000000e+00,9.829638e-01,9.055423e-01,0.000000e+00,9.932238e-01,2.772584e-01,9.829638e-01,-3.330684e-01,1.793103e+00,-1.471644e+01,-1.310671e+01,-1.471644e+01,-2.220446e-16,2.289538e-08,1.172918e+00,-1.416479e-01,0.000000e+00,0.000000e+00,1.169114e+01,1.208072e+01,1.154949e+01,8.788848e-01,1.208072e+01,-1.557220e+00,-1.462799e+00,3.280072e-02,3.280072e-02,-1.029685e-01,-1.029685e-01,0.000000e+00,-6.108652e-01,9.424778e+01,1.506788e+00,1.506788e+00,-1.543347e-02,-1.543347e-02,-3.753454e-02,-3.520575e-02,6.832116e-01,7.284048e-01,1.493552e-01,1.493552e-01,1.150000e+01,2.081668e-17,2.081668e-17,7.938894e-01,7.938894e-01,-1.990612e-01,-1.990612e-01,-2.070880e-02,-2.070880e-02,1.048230e+01,1.048230e+01,4.423468e+00,4.423468e+00,0.000000e+00,0.000000e+00
-7.171841e+00,-2.960947e+01,-7.171841e+00,0.000000e+00,2.123048e+01,-5.439602e+00,4.734944e-01,9.662144e+00,9.662144e+00,6.493095e+00,-2.728028e+00,6.966590e+00,6.934116e+00,6.934116e+00,-1.412393e+00,-5.677326e+00,2.944001e+01,-5.727707e+00,2.944001e+01,-2.220446e-16,-6.487799e+00,-2.151841e+01,9.650536e+00,0.000000e+00,0.000000e+00,-3.049887e+00,-6.668006e+00,6.600648e+00,-6.668006e+00,-6.668006e+00,-5.614858e+00,1.253600e+00,0.000000e+00,-2.936424e+00,0.000000e+00,2.231070e+00,1.030912e+00,-1.120980e+00,6.704459e-17,0.000000e+00,0.000000e+00,6.650842e-01,0.000000e+00,6.650842e-01,0.000000e+00,0.000000e+00,-1.240427e+00,-1.120980e+00,-8.989369e-02,1.542672e+00,-8.989369e-02,5.551115e-17,-5.520784e-01,-8.822548e-01,-1.373145e+00,-0.000000e+00,0.000000e+00,-1.021649e+00,5.667805e-01,-2.394794e+00,-1.133561e-01,5.667805e-01,-1.404200e+00,-4.053680e-01,0.000000e+00,-1.374184e+00,0.000000e+00,-8.562248e-01,2.708720e-02,7.158398e-01,6.737204e-02,0.000000e+00,9.855387e-01,8.913056e-01,0.000000e+00,9.586777e-01,2.782589e-01,9.855387e-01,-3.884193e-01,1.701379e+00,-1.469120e+01,-1.309466e+01,-1.469120e+01,0.000000e+00,1.997471e-08,1.152571e+00,-1.378130e-01,0.000000e+00,0.000000e+00,1.173664e+01,1.212431e+01,1.159882e+01,8.820562e-01,1.212431e+01,-1.495838e+00,-1.414320e+00,2.833882e-02,2.833882e-02,-9.990873e-02,-9.990873e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.521772e+00,1.521772e+00,-1.491447e-02,-1.491447e-02,-3.616318e-02,-3.443237e-02,6.887030e-01,7.233220e-01,1.487839e-01,1.487839e-01,1.160000e+01,-0.000000e+00,-0.000000e+00,7.908436e-01,7.908436e-01,-1.988714e-01,-1.988714e-01,-2.005189e-02,-2.005189e-02,1.050674e+01,1.050674e+01,4.501447e+00,4.501447e+00,0.000000e+00,0.000000e+00
-7.120193e+00,-2.937511e+01,-7.120193e+00,0.000000e+00,2.115948e+01,-5.411785e+00,3.302793e-01,9.687029e+00,9.687029e+00,6.562801e+00,-2.737711e+00,6.893081e+00,6.949318e+00,6.949318e+00,-1.322552e+00,-5.582659e+00,2.928786e+01,-6.122208e+00,2.928786e+01,-2.220446e-16,-6.136785e+00,-2.133863e+01,9.681397e+00,0.000000e+00,0.000000e+00,-2.963193e+00,-6.691674e+00,6.718205e+00,-6.691674e+00,-6.691674e+00,-5.540788e+00,1.257556e+00,0.000000e+00,-2.845522e+00,0.000000e+00,2.153409e+00,8.568707e-01,-1.222109e+00,-6.721727e-17,0.000000e+00,0.000000e+00,6.501434e-01,0.000000e+00,6.501434e-01,0.000000e+00,0.000000e+00,-1.338508e+00,-1.222109e+00,-1.215551e-01,1.523469e+00,-1.215551e-01,0.000000e+00,-4.578761e-01,-8.748837e-01,-1.377890e+00,-0.000000e+00,0.000000e+00,-1.007921e+00,5.687923e-01,-2.385811e+00,-1.137585e-01,5.687923e-01,-1.320219e+00,-4.276465e-01,0.000000e+00,-1.375099e+00,0.000000e+00,-8.739492e-01,1.562037e-02,6.155306e-01,4.700650e-02,0.000000e+00,9.880770e-01,8.780265e-01,0.000000e+00,9.250330e-01,2.792465e-01,9.880770e-01,-4.344461e-01,1.603608e+00,-1.465711e+01,-1.307279e+01,-1.465711e+01,0.000000e+00,1.676993e-08,1.132782e+00,-1.345864e-01,0.000000e+00,0.000000e+00,1.178103e+01,1.216735e+01,1.164644e+01,8.851871e-01,1.216735e+01,-1.426348e+00,-1.356981e+00,2.358201e-02,2.358201e-02,-9.731057e-02,-9.731057e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.536695e+00,1.536695e+00,-1.447039e-02,-1.447039e-02,-3.497228e-02,-3.379955e-02,6.941254e-01,7.182092e-01,1.482334e-01,1.482334e-01,1.170000e+01,-0.000000e+00,-0.000000e+00,7.878492e-01,7.878492e-01,-1.986937e-01,-1.986937e-01,-1.949070e-02,-1.949070e-02,1.052998e+01,1.052998e+01,4.579483e+00,4.579483e+00,0.000000e+00,0.000000e+00
-7.070378e+00,-2.913743e+01,-7.070378e+00,0.000000e+00,2.108906e+01,-5.385742e+00,1.867996e-01,9.711513e+00,9.711513e+00,6.630391e+00,-2.747203e+00,6.817190e+00,6.964310e+00,6.964310e+00,-1.231178e+00,-5.491811e+00,2.913874e+01,-6.511129e+00,2.913874e+01,-2.220446e-16,-5.792459e+00,-2.116482e+01,9.709716e+00,0.000000e+00,0.000000e+00,-2.875270e+00,-6.714875e+00,6.834446e+00,-6.714875e+00,-6.714875e+00,-5.469141e+00,1.259047e+00,0.000000e+00,-2.769803e+00,0.000000e+00,2.088208e+00,6.756077e-01,-1.342307e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.382869e-01,0.000000e+00,6.382869e-01,0.000000e+00,0.000000e+00,-1.455908e+00,-1.342307e+00,-1.455500e-01,1.510508e+00,-1.455500e-01,1.110223e-16,-3.601876e-01,-8.677576e-01,-1.382202e+00,-0.000000e+00,0.000000e+00,-9.994455e-01,5.707643e-01,-2.381648e+00,-1.141529e-01,5.707643e-01,-1.231327e+00,-4.425433e-01,0.000000e+00,-1.369546e+00,0.000000e+00,-8.915536e-01,6.929440e-03,5.109808e-01,2.659138e-02,0.000000e+00,9.905743e-01,8.654585e-01,0.000000e+00,8.920499e-01,2.802147e-01,9.905743e-01,-4.705669e-01,1.501555e+00,-1.461521e+01,-1.304213e+01,-1.461521e+01,0.000000e+00,1.333605e-08,1.113650e+00,-1.320082e-01,0.000000e+00,0.000000e+00,1.182405e+01,1.220953e+01,1.169204e+01,8.882561e-01,1.220953e+01,-1.350094e+00,-1.292029e+00,1.861325e-02,1.861325e-02,-9.519940e-02,-9.519940e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.551560e+00,1.551560e+00,-1.410428e-02,-1.410428e-02,-3.396740e-02,-3.332021e-02,6.994800e-01,7.130664e-01,1.477072e-01,1.477072e-01,1.180000e+01,-0.000000e+00,-0.000000e+00,7.849041e-01,7.849041e-01,-1.985251e-01,-1.985251e-01,-1.902970e-02,-1.902970e-02,1.055202e+01,1.055202e+01,4.657559e+00,4.657559e+00,0.000000e+00,0.000000e+00
-7.022475e+00,-2.889707e+01,-7.022475e+00,0.000000e+00,2.101973e+01,-5.361467e+00,4.307603e-02,9.735556e+00,9.735556e+00,6.695711e+00,-2.756443e+00,6.738787e+00,6.979113e+00,6.979113e+00,-1.138551e+00,-5.404829e+00,2.899317e+01,-6.894684e+00,2.899317e+01,0.000000e+00,-5.454525e+00,-2.099737e+01,9.735460e+00,0.000000e+00,0.000000e+00,-2.786096e+00,-6.737459e+00,6.949364e+00,-6.737459e+00,-6.737459e+00,-5.399844e+00,1.258338e+00,0.000000e+00,-2.709573e+00,0.000000e+00,2.035653e+00,4.901965e-01,-1.478596e+00,6.755399e-17,0.000000e+00,0.000000e+00,6.296530e-01,0.000000e+00,6.296530e-01,0.000000e+00,0.000000e+00,-1.589724e+00,-1.478596e+00,-1.616612e-01,1.503811e+00,-1.616612e-01,1.110223e-16,-2.607181e-01,-8.608924e-01,-1.386078e+00,-0.000000e+00,0.000000e+00,-9.964889e-01,5.726840e-01,-2.382567e+00,-1.145368e-01,5.726840e-01,-1.139474e+00,-4.498695e-01,0.000000e+00,-1.357048e+00,0.000000e+00,-9.088875e-01,1.153587e-03,4.039913e-01,6.132914e-03,0.000000e+00,9.930267e-01,8.533373e-01,0.000000e+00,8.594702e-01,2.811572e-01,9.930267e-01,-4.964245e-01,1.397018e+00,-1.456658e+01,-1.300374e+01,-1.456658e+01,-2.220446e-16,9.741331e-09,1.095232e+00,-1.301074e-01,0.000000e+00,0.000000e+00,1.186544e+01,1.225060e+01,1.173533e+01,8.912437e-01,1.225060e+01,-1.268404e+00,-1.220744e+00,1.351837e-02,1.351837e-02,-9.359213e-02,-9.359213e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.566372e+00,1.566372e+00,-1.381791e-02,-1.381791e-02,-3.315084e-02,-3.300448e-02,7.047683e-01,7.078936e-01,1.472082e-01,1.472082e-01,1.190000e+01,-2.081668e-17,-2.081668e-17,7.820063e-01,7.820063e-01,-1.983626e-01,-1.983626e-01,-1.867166e-02,-1.867166e-02,1.057288e+01,1.057288e+01,4.735662e+00,4.735662e+00,0.000000e+00,0.000000e+00
-6.976534e+00,-2.865459e+01,-6.976534e+00,0.000000e+00,2.095190e+01,-5.338929e+00,-1.008711e-01,9.759122e+00,9.759122e+00,6.758621e+00,-2.765375e+00,6.657750e+00,6.993747e+00,6.993747e+00,-1.044940e+00,-5.321717e+00,2.885157e+01,-7.273099e+00,2.885157e+01,0.000000e+00,-5.122643e+00,-2.083655e+01,9.758601e+00,0.000000e+00,0.000000e+00,-2.695662e+00,-6.759292e+00,7.062939e+00,-6.759292e+00,-6.759292e+00,-5.332802e+00,1.255722e+00,0.000000e+00,-2.664880e+00,0.000000e+00,1.995706e+00,3.037596e-01,-1.627771e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.243233e-01,0.000000e+00,6.243233e-01,0.000000e+00,0.000000e+00,-1.736798e+00,-1.627771e+00,-1.698038e-01,1.503235e+00,-1.698038e-01,0.000000e+00,-1.611681e-01,-8.542987e-01,-1.389514e+00,-0.000000e+00,0.000000e+00,-9.992095e-01,5.745398e-01,-2.388724e+00,-1.149080e-01,5.745398e-01,-1.046657e+00,-4.495626e-01,0.000000e+00,-1.337252e+00,0.000000e+00,-9.258286e-01,-1.665936e-03,2.963675e-01,-1.436290e-02,0.000000e+00,9.954304e-01,8.413878e-01,0.000000e+00,8.270249e-01,2.820683e-01,9.954304e-01,-5.118929e-01,1.291798e+00,-1.451225e+01,-1.295865e+01,-1.451225e+01,0.000000e+00,6.064298e-09,1.077551e+00,-1.289006e-01,0.000000e+00,0.000000e+00,1.190498e+01,1.229030e+01,1.177608e+01,8.941317e-01,1.229030e+01,-1.182573e+00,-1.144402e+00,8.384605e-03,8.384605e-03,-9.249703e-02,-9.249703e-02,0.000000e+00,-6.108652e-01,9.424778e+01,1.581133e+00,1.581133e+00,-1.361175e-02,-1.361175e-02,-3.252159e-02,-3.285949e-02,7.099918e-01,7.026908e-01,1.467389e-01,1.467389e-01,1.200000e+01,-0.000000e+00,-0.000000e+00,7.791538e-01,7.791538e-01,-1.982030e-01,-1.982030e-01,-1.841760e-02,-1.841760e-02,1.059257e+01,1.059257e+01,4.813778e+00,4.813778e+00,0.000000e+00,0.000000e+00
