Fx(MMG maneuvering ship MMG maneuvering),Fx(MMG maneuvering ship NED),Fx(MMG maneuvering ship ship),Fx(blocked states ship ship),Fx(fictitious forces ship NED),Fx(fictitious forces ship ship),Fx(propellerAndRudder(propeller) ship NED),Fx(propellerAndRudder(propeller) ship propellerAndRudder),Fx(propellerAndRudder(propeller) ship ship),Fx(propellerAndRudder(rudder) ship NED),Fx(propellerAndRudder(rudder) ship ship),Fx(propellerAndRudder ship NED),Fx(propellerAndRudder ship propellerAndRudder),Fx(propellerAndRudder ship ship),Fx(sum of forces ship NED),Fx(sum of forces ship ship),Fy(MMG maneuvering ship MMG maneuvering),Fy(MMG maneuvering ship NED),Fy(MMG maneuvering ship ship),Fy(blocked states ship ship),Fy(fictitious forces ship NED),Fy(fictitious forces ship ship),Fy(propellerAndRudder(propeller) ship NED),Fy(propellerAndRudder(propeller) ship propellerAndRudder),Fy(propellerAndRudder(propeller) ship ship),Fy(propellerAndRudder(rudder) ship NED),Fy(propellerAndRudder(rudder) ship ship),Fy(propellerAndRudder ship NED),Fy(propellerAndRudder ship propellerAndRudder),Fy(propellerAndRudder ship ship),Fy(sum of forces ship NED),Fy(sum of forces ship ship),Fz(MMG maneuvering ship MMG maneuvering),Fz(MMG maneuvering ship NED),Fz(MMG maneuvering ship ship),Fz(blocked states ship ship),Fz(fictitious forces ship NED),Fz(fictitious forces ship ship),Fz(propellerAndRudder(propeller) ship NED),Fz(propellerAndRudder(propeller) ship propellerAndRudder),Fz(propellerAndRudder(propeller) ship ship),Fz(propellerAndRudder(rudder) ship NED),Fz(propellerAndRudder(rudder) ship ship),Fz(propellerAndRudder ship NED),Fz(propellerAndRudder ship propellerAndRudder),Fz(propellerAndRudder ship ship),Fz(sum of forces ship NED),Fz(sum of forces ship ship),Mx(MMG maneuvering ship MMG maneuvering),Mx(MMG maneuvering ship NED),Mx(MMG maneuvering ship ship),Mx(blocked states ship ship),Mx(fictitious forces ship NED),Mx(fictitious forces ship ship),Mx(propellerAndRudder(propeller) ship NED),Mx(propellerAndRudder(propeller) ship propellerAndRudder),Mx(propellerAndRudder(propeller) ship ship),Mx(propellerAndRudder(rudder) ship NED),Mx(propellerAndRudder(rudder) ship ship),Mx(propellerAndRudder ship NED),Mx(propellerAndRudder ship propellerAndRudder),Mx(propellerAndRudder ship ship),Mx(sum of forces ship NED),Mx(sum of forces ship ship),My(MMG maneuvering ship MMG maneuvering),My(MMG maneuvering ship NED),My(MMG maneuvering ship ship),My(blocked states ship ship),My(fictitious forces ship NED),My(fictitious forces ship ship),My(propellerAndRudder(propeller) ship NED),My(propellerAndRudder(propeller) ship propellerAndRudder),My(propellerAndRudder(propeller) ship ship),My(propellerAndRudder(rudder) ship NED),My(propellerAndRudder(rudder) ship ship),My(propellerAndRudder ship NED),My(propellerAndRudder ship propellerAndRudder),My(propellerAndRudder ship ship),My(sum of forces ship NED),My(sum of forces ship ship),Mz(MMG maneuvering ship MMG maneuvering),Mz(MMG maneuvering ship NED),Mz(MMG maneuvering ship ship),Mz(blocked states ship ship),Mz(fictitious forces ship NED),Mz(fictitious forces ship ship),Mz(propellerAndRudder(propeller) ship NED),Mz(propellerAndRudder(propeller) ship propellerAndRudder),Mz(propellerAndRudder(propeller) ship ship),Mz(propellerAndRudder(rudder) ship NED),Mz(propellerAndRudder(rudder) ship ship),Mz(propellerAndRudder ship NED),Mz(propellerAndRudder ship propellerAndRudder),Mz(propellerAndRudder ship ship),Mz(sum of forces ship NED),Mz(sum of forces ship ship),p(ship),p_filtered(ship),phi(ship),phi_filtered(ship),propellerAndRudder(P/D),propellerAndRudder(beta),propellerAndRudder(rpm),psi(ship),psi_filtered(ship),q(ship),q_filtered(ship),qi(ship),qj(ship),qk(ship),qr(ship),r(ship),r_filtered(ship),t,theta(ship),theta_filtered(ship),u(ship),u_filtered(ship),v(ship),v_filtered(ship),w(ship),w_filtered(ship),x(ship),x_filtered(ship),y(ship),y_filtered(ship),z(ship),z_filtered(ship)
-3.811828e+01,-1.487501e+02,-3.811828e+01,7.105427e-15,1.337469e+02,-3.691979e+01,-1.813100e+01,4.674503e+01,4.674503e+01,3.583549e+01,-1.118031e+01,1.770449e+01,3.556473e+01,3.556473e+01,2.701284e+00,-3.947334e+01,-1.774249e+02,1.039520e+02,-1.774249e+02,-1.776357e-15,-1.622696e+01,1.295703e+02,-4.308556e+01,0.000000e+00,0.000000e+00,-2.950161e+00,3.417435e+01,-4.603572e+01,3.417435e+01,3.417435e+01,4.168928e+01,-1.368021e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,9.198439e+01,1.363406e+02,9.198439e+01,0.000000e+00,-5.684342e-14,3.239258e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.261059e+02,-1.175623e+02,-1.261059e+02,-3.454110e+00,-1.175623e+02,1.023476e+01,6.814706e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-1.969116e+00,-1.969116e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.330276e-01,5.532314e-01,-6.237491e-02,-6.237491e-02,3.330000e+01,0.000000e+00,0.000000e+00,6.352547e-01,6.352547e-01,1.810096e-01,1.810096e-01,0.000000e+00,0.000000e+00,2.312161e+01,2.312161e+01,-1.450591e+01,-1.450591e+01,0.000000e+00,0.000000e+00
-3.801744e+01,-1.477707e+02,-3.801744e+01,0.000000e+00,1.332994e+02,-3.684094e+01,-1.840689e+01,4.676439e+01,4.676439e+01,3.580138e+01,-1.117562e+01,1.739448e+01,3.558878e+01,3.558878e+01,2.923217e+00,-3.926960e+01,-1.770245e+02,1.046270e+02,-1.770245e+02,-1.776357e-15,-1.699914e+01,1.292302e+02,-4.298947e+01,0.000000e+00,0.000000e+00,-3.172198e+00,3.416002e+01,-4.616167e+01,3.416002e+01,3.416002e+01,4.146623e+01,-1.363424e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,9.197817e+01,1.362343e+02,9.197817e+01,1.776357e-15,5.684342e-14,3.230756e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.260530e+02,-1.175130e+02,-1.260530e+02,-3.452662e+00,-1.175130e+02,1.018132e+01,6.772762e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-1.975351e+00,-1.975351e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.347482e-01,5.506318e-01,-6.232098e-02,-6.232098e-02,3.340000e+01,0.000000e+00,0.000000e+00,6.341355e-01,6.341355e-01,1.807793e-01,1.807793e-01,0.000000e+00,0.000000e+00,2.311346e+01,2.311346e+01,-1.457140e+01,-1.457140e+01,0.000000e+00,0.000000e+00
-3.791720e+01,-1.467910e+02,-3.791720e+01,0.000000e+00,1.328498e+02,-3.676250e+01,-1.868202e+01,4.678365e+01,4.678365e+01,3.576602e+01,-1.117096e+01,1.708399e+01,3.561269e+01,3.561269e+01,3.142850e+00,-3.906702e+01,-1.766262e+02,1.052946e+02,-1.766262e+02,-1.776357e-15,-1.776616e+01,1.288923e+02,-4.289163e+01,0.000000e+00,0.000000e+00,-3.393743e+00,3.414579e+01,-4.628537e+01,3.414579e+01,3.414579e+01,4.124308e+01,-1.358813e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,9.197200e+01,1.361286e+02,9.197200e+01,0.000000e+00,-5.684342e-14,3.222308e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.260005e+02,-1.174640e+02,-1.260005e+02,-3.451223e+00,-1.174640e+02,1.012809e+01,6.731058e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-1.981580e+00,-1.981580e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.364592e-01,5.480292e-01,-6.226735e-02,-6.226735e-02,3.350000e+01,0.000000e+00,0.000000e+00,6.330222e-01,6.330222e-01,1.805497e-01,1.805497e-01,0.000000e+00,0.000000e+00,2.310492e+01,2.310492e+01,-1.463673e+01,-1.463673e+01,0.000000e+00,0.000000e+00
-3.781758e+01,-1.458109e+02,-3.781758e+01,0.000000e+00,1.323981e+02,-3.668447e+01,-1.895638e+01,4.680280e+01,4.680280e+01,3.572941e+01,-1.116634e+01,1.677303e+01,3.563646e+01,3.563646e+01,3.360191e+00,-3.886559e+01,-1.762301e+02,1.059547e+02,-1.762301e+02,-3.552714e-15,-1.852804e+01,1.285566e+02,-4.279203e+01,0.000000e+00,0.000000e+00,-3.614789e+00,3.413166e+01,-4.640682e+01,3.413166e+01,3.413166e+01,4.101982e+01,-1.354188e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,9.196586e+01,1.360234e+02,9.196586e+01,0.000000e+00,0.000000e+00,3.213915e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.259483e+02,-1.174154e+02,-1.259483e+02,-3.449795e+00,-1.174154e+02,1.007506e+01,6.689595e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-1.987804e+00,-1.987804e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.381606e-01,5.454234e-01,-6.221402e-02,-6.221402e-02,3.360000e+01,0.000000e+00,0.000000e+00,6.319145e-01,6.319145e-01,1.803210e-01,1.803210e-01,0.000000e+00,0.000000e+00,2.309601e+01,2.309601e+01,-1.470189e+01,-1.470189e+01,0.000000e+00,0.000000e+00
-3.771856e+01,-1.448307e+02,-3.771856e+01,0.000000e+00,1.319443e+02,-3.660686e+01,-1.922994e+01,4.682185e+01,4.682185e+01,3.569156e+01,-1.116175e+01,1.646162e+01,3.566010e+01,3.566010e+01,3.575246e+00,-3.866532e+01,-1.758361e+02,1.066073e+02,-1.758361e+02,-1.776357e-15,-1.928479e+01,1.282230e+02,-4.269069e+01,0.000000e+00,0.000000e+00,-3.835332e+00,3.411763e+01,-4.652602e+01,3.411763e+01,3.411763e+01,4.079648e+01,-1.349550e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,9.195976e+01,1.359188e+02,9.195976e+01,0.000000e+00,-5.684342e-14,3.205575e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.258966e+02,-1.173671e+02,-1.258966e+02,-3.448377e+00,-1.173671e+02,1.002225e+01,6.648373e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-1.994023e+00,-1.994023e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.398525e-01,5.428147e-01,-6.216098e-02,-6.216098e-02,3.370000e+01,0.000000e+00,0.000000e+00,6.308126e-01,6.308126e-01,1.800930e-01,1.800930e-01,0.000000e+00,0.000000e+00,2.308671e+01,2.308671e+01,-1.476689e+01,-1.476689e+01,0.000000e+00,0.000000e+00
-3.762014e+01,-1.438502e+02,-3.762014e+01,0.000000e+00,1.314884e+02,-3.652965e+01,-1.950272e+01,4.684079e+01,4.684079e+01,3.565248e+01,-1.115719e+01,1.614976e+01,3.568360e+01,3.568360e+01,3.788023e+00,-3.846619e+01,-1.754443e+02,1.072525e+02,-1.754443e+02,-1.776357e-15,-2.003644e+01,1.278916e+02,-4.258760e+01,0.000000e+00,0.000000e+00,-4.055368e+00,3.410370e+01,-4.664297e+01,3.410370e+01,3.410370e+01,4.057308e+01,-1.344901e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,9.195371e+01,1.358148e+02,9.195371e+01,0.000000e+00,0.000000e+00,3.197289e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.258451e+02,-1.173192e+02,-1.258451e+02,-3.446969e+00,-1.173192e+02,9.969644e+00,6.607391e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-2.000236e+00,-2.000236e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.415348e-01,5.402028e-01,-6.210824e-02,-6.210824e-02,3.380000e+01,0.000000e+00,0.000000e+00,6.297163e-01,6.297163e-01,1.798658e-01,1.798658e-01,0.000000e+00,0.000000e+00,2.307703e+01,2.307703e+01,-1.483171e+01,-1.483171e+01,0.000000e+00,0.000000e+00
-3.752233e+01,-1.428695e+02,-3.752233e+01,0.000000e+00,1.310306e+02,-3.645285e+01,-1.977468e+01,4.685964e+01,4.685964e+01,3.561216e+01,-1.115266e+01,1.583748e+01,3.570697e+01,3.570697e+01,3.998530e+00,-3.826820e+01,-1.750545e+02,1.078903e+02,-1.750545e+02,-3.552714e-15,-2.078302e+01,1.275623e+02,-4.248279e+01,0.000000e+00,0.000000e+00,-4.274891e+00,3.408986e+01,-4.675768e+01,3.408986e+01,3.408986e+01,4.034962e+01,-1.340241e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,9.194770e+01,1.357113e+02,9.194770e+01,0.000000e+00,5.684342e-14,3.189057e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.257941e+02,-1.172716e+02,-1.257941e+02,-3.445570e+00,-1.172716e+02,9.917253e+00,6.566650e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-2.006445e+00,-2.006445e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.432076e-01,5.375880e-01,-6.205579e-02,-6.205579e-02,3.390000e+01,0.000000e+00,0.000000e+00,6.286257e-01,6.286257e-01,1.796393e-01,1.796393e-01,0.000000e+00,0.000000e+00,2.306698e+01,2.306698e+01,-1.489637e+01,-1.489637e+01,0.000000e+00,0.000000e+00
-3.742510e+01,-1.418887e+02,-3.742510e+01,7.105427e-15,1.305707e+02,-3.637645e+01,-2.004583e+01,4.687838e+01,4.687838e+01,3.557061e+01,-1.114817e+01,1.552478e+01,3.573021e+01,3.573021e+01,4.206774e+00,-3.807135e+01,-1.746669e+02,1.085208e+02,-1.746669e+02,-1.776357e-15,-2.152453e+01,1.272351e+02,-4.237625e+01,0.000000e+00,0.000000e+00,-4.493897e+00,3.407612e+01,-4.687015e+01,3.407612e+01,3.407612e+01,4.012612e+01,-1.335571e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,9.194172e+01,1.356085e+02,9.194172e+01,0.000000e+00,0.000000e+00,3.180877e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.257434e+02,-1.172243e+02,-1.257434e+02,-3.444181e+00,-1.172243e+02,9.865078e+00,6.526149e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-2.012648e+00,-2.012648e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.448709e-01,5.349703e-01,-6.200364e-02,-6.200364e-02,3.400000e+01,0.000000e+00,0.000000e+00,6.275407e-01,6.275407e-01,1.794136e-01,1.794136e-01,0.000000e+00,0.000000e+00,2.305655e+01,2.305655e+01,-1.496086e+01,-1.496086e+01,0.000000e+00,0.000000e+00
-3.732847e+01,-1.409078e+02,-3.732847e+01,0.000000e+00,1.301088e+02,-3.630046e+01,-2.031616e+01,4.689702e+01,4.689702e+01,3.552784e+01,-1.114370e+01,1.521168e+01,3.575331e+01,3.575331e+01,4.412765e+00,-3.787562e+01,-1.742814e+02,1.091440e+02,-1.742814e+02,-1.776357e-15,-2.226101e+01,1.269100e+02,-4.226800e+01,0.000000e+00,0.000000e+00,-4.712379e+00,3.406247e+01,-4.698038e+01,3.406247e+01,3.406247e+01,3.990260e+01,-1.330892e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,9.193580e+01,1.355061e+02,9.193580e+01,1.776357e-15,0.000000e+00,3.172749e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.256930e+02,-1.171774e+02,-1.256930e+02,-3.442802e+00,-1.171774e+02,9.813119e+00,6.485888e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-2.018845e+00,-2.018845e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.465246e-01,5.323495e-01,-6.195177e-02,-6.195177e-02,3.410000e+01,0.000000e+00,0.000000e+00,6.264613e-01,6.264613e-01,1.791887e-01,1.791887e-01,0.000000e+00,0.000000e+00,2.304575e+01,2.304575e+01,-1.502517e+01,-1.502517e+01,0.000000e+00,0.000000e+00
-3.723242e+01,-1.399268e+02,-3.723242e+01,0.000000e+00,1.296451e+02,-3.622488e+01,-2.058565e+01,4.691556e+01,4.691556e+01,3.548386e+01,-1.113927e+01,1.489820e+01,3.577629e+01,3.577629e+01,4.616509e+00,-3.768101e+01,-1.738979e+02,1.097599e+02,-1.738979e+02,-1.776357e-15,-2.299248e+01,1.265869e+02,-4.215804e+01,0.000000e+00,0.000000e+00,-4.930335e+00,3.404892e+01,-4.708838e+01,3.404892e+01,3.404892e+01,3.967906e+01,-1.326205e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,9.192991e+01,1.354044e+02,9.192991e+01,1.776357e-15,0.000000e+00,3.164674e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.256430e+02,-1.171308e+02,-1.256430e+02,-3.441432e+00,-1.171308e+02,9.761379e+00,6.445866e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-2.025038e+00,-2.025038e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.481689e-01,5.297259e-01,-6.190020e-02,-6.190020e-02,3.420000e+01,0.000000e+00,0.000000e+00,6.253874e-01,6.253874e-01,1.789646e-01,1.789646e-01,0.000000e+00,0.000000e+00,2.303457e+01,2.303457e+01,-1.508931e+01,-1.508931e+01,0.000000e+00,0.000000e+00
-3.713695e+01,-1.389457e+02,-3.713695e+01,0.000000e+00,1.291794e+02,-3.614969e+01,-2.085430e+01,4.693400e+01,4.693400e+01,3.543866e+01,-1.113487e+01,1.458436e+01,3.579913e+01,3.579913e+01,4.818015e+00,-3.748751e+01,-1.735166e+02,1.103686e+02,-1.735166e+02,0.000000e+00,-2.371895e+01,1.262660e+02,-4.204639e+01,0.000000e+00,0.000000e+00,-5.147758e+00,3.403546e+01,-4.719415e+01,3.403546e+01,3.403546e+01,3.945554e+01,-1.321510e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,9.192407e+01,1.353032e+02,9.192407e+01,0.000000e+00,0.000000e+00,3.156650e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.255934e+02,-1.170845e+02,-1.255934e+02,-3.440072e+00,-1.170845e+02,9.709859e+00,6.406084e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.108652e-01,6.726715e+01,-2.031225e+00,-2.031225e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.498037e-01,5.270994e-01,-6.184891e-02,-6.184891e-02,3.430000e+01,0.000000e+00,0.000000e+00,6.243191e-01,6.243191e-01,1.787413e-01,1.787413e-01,0.000000e+00,0.000000e+00,2.302303e+01,2.302303e+01,-1.515327e+01,-1.515327e+01,0.000000e+00,0.000000e+00
